"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","bibliographicCitation","speciesAccepted","authority","status"
1324,"Animalia","Chordata","Pleuronectiformes","Psettodidae","Psettodes","Psettodes belcheri","-16.284722","11.226389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Psettodes belcheri","Bennett, 1831","accepted"
1325,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-16.284722","11.226389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Scomberomorus tritor","(Cuvier, 1832)","accepted"
1326,"Animalia","Chordata","Clupeiformes","Dorosomatidae","Sardinella","Sardinella maderensis","-16.284722","11.226389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Sardinella maderensis","(Lowe, 1838)","accepted"
1327,"Animalia","Chordata","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon acutus","-16.432222","11.324722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Rhizoprionodon acutus","(Rüppell, 1837)","accepted"
1328,"Animalia","Chordata","Carangiformes","Carangidae","Chloroscombrus","Chloroscombrus chrysurus","-16.413611","11.420556","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Chloroscombrus chrysurus","(Linnaeus, 1766)","accepted"
1329,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-16.413611","11.420556","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Scomberomorus tritor","(Cuvier, 1832)","accepted"
1330,"Animalia","Chordata","Carangiformes","Carangidae","Chloroscombrus","Chloroscombrus chrysurus","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Chloroscombrus chrysurus","(Linnaeus, 1766)","accepted"
1331,"Animalia","Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stampflii","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Citharichthys stampflii","(Steindachner, 1894)","accepted"
1332,"Animalia","Chordata","Acanthuriformes","Drepaneidae","Drepane","Drepane africana","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Drepane africana","Osório, 1892","accepted"
1333,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1334,"Animalia","Chordata","Clupeiformes","Pristigasteridae","Ilisha","Ilisha africana","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Ilisha africana","(Bloch, 1795)","accepted"
1335,"Animalia","Chordata","Eupercaria incertae sedis","Sciaenidae","Pseudotolithus","Pseudotolithus typus","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Pseudotolithus typus","Bleeker, 1863","accepted"
1336,"Animalia","Chordata","Clupeiformes","Dorosomatidae","Sardinella","Sardinella maderensis","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Sardinella maderensis","(Lowe, 1838)","accepted"
1337,"Animalia","Chordata","Siluriformes","Ariidae","Arius","Arius latiscutatus","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Carlarius latiscutatus","Günther, 1864","unaccepted"
1338,"Animalia","Chordata","Siluriformes","Ariidae","Arius","Arius parkii","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Carlarius parkii","Günther, 1864","unaccepted"
1339,"Animalia","Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides liberiensis","-16.296944","11.398889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Batrachoides liberiensis","(Steindachner, 1867)","accepted"
1340,"Animalia","Chordata","Carangiformes","Carangidae","Chloroscombrus","Chloroscombrus chrysurus","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Chloroscombrus chrysurus","(Linnaeus, 1766)","accepted"
1341,"Animalia","Chordata","Acanthuriformes","Drepaneidae","Drepane","Drepane africana","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Drepane africana","Osório, 1892","accepted"
1342,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Gerres nigri","Günther, 1859","accepted"
1343,"Animalia","Chordata","Albuliformes","Albulidae","Albula","Albula vulpes","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Albula vulpes","(Linnaeus, 1758)","accepted"
1344,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Scomberomorus tritor","(Cuvier, 1832)","accepted"
1345,"Animalia","Chordata","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","Rhizoprionodon acutus","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Rhizoprionodon acutus","(Rüppell, 1837)","accepted"
1346,"Animalia","Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stampflii","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Citharichthys stampflii","(Steindachner, 1894)","accepted"
1347,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Ephippion","Ephippion guttifer","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Ephippion guttifer","(Bennett, 1831)","accepted"
1348,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1349,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Gerres nigri","Günther, 1859","accepted"
1350,"Animalia","Chordata","Mugiliformes","Mugilidae","Mugil","Mugil bananensis","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Mugil bananensis","(Pellegrin, 1927)","accepted"
1351,"Animalia","Chordata","Clupeiformes","Dorosomatidae","Sardinella","Sardinella maderensis","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Sardinella maderensis","(Lowe, 1838)","accepted"
1352,"Animalia","Chordata","Carangaria incertae sedis","Polynemidae","Galeoides","Galeoides decadactylus","-16.300086","11.417634","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Galeoides decadactylus","(Bloch, 1795)","accepted"
1353,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1354,"Animalia","Chordata","Albuliformes","Albulidae","Albula","Albula vulpes","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Albula vulpes","(Linnaeus, 1758)","accepted"
1355,"Animalia","Chordata","Carangaria incertae sedis","Polynemidae","Galeoides","Galeoides decadactylus","-16.137778","11.293056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Galeoides decadactylus","(Bloch, 1795)","accepted"
1356,"Animalia","Chordata","Clupeiformes","Pristigasteridae","Ilisha","Ilisha africana","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Ilisha africana","(Bloch, 1795)","accepted"
1357,"Animalia","Chordata","Clupeiformes","Dorosomatidae","Sardinella","Sardinella maderensis","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Sardinella maderensis","(Lowe, 1838)","accepted"
1358,"Animalia","Chordata","Carangaria incertae sedis","Polynemidae","Galeoides","Galeoides decadactylus","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Galeoides decadactylus","(Bloch, 1795)","accepted"
1359,"Animalia","Chordata","Eupercaria incertae sedis","Haemulidae","Pomadasys","Pomadasys peroteti","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Pomadasys perotaei","(Cuvier, 1830)","unaccepted"
1360,"Animalia","Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stampflii","-15.843611","11.303056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Citharichthys stampflii","(Steindachner, 1894)","accepted"
1361,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Ephippion","Ephippion guttifer","-15.843611","11.303056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Ephippion guttifer","(Bennett, 1831)","accepted"
1362,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.843611","11.303056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1363,"Animalia","Chordata","Albuliformes","Albulidae","Albula","Albula vulpes","-15.843611","11.303056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Albula vulpes","(Linnaeus, 1758)","accepted"
1364,"Animalia","Chordata","Clupeiformes","Dorosomatidae","Sardinella","Sardinella maderensis","-15.843611","11.303056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Sardinella maderensis","(Lowe, 1838)","accepted"
1365,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1366,"Animalia","Chordata","Albuliformes","Albulidae","Albula","Albula vulpes","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Albula vulpes","(Linnaeus, 1758)","accepted"
1367,"Animalia","Chordata","Clupeiformes","Dorosomatidae","Sardinella","Sardinella maderensis","-15.893611","11.474722","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Sardinella maderensis","(Lowe, 1838)","accepted"
1368,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.886111","11.543889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1369,"Animalia","Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis margaritella","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Fontitrygon margaritella","Compagno & Roberts, 1984","unaccepted"
1370,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1371,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Gerres nigri","Günther, 1859","accepted"
1372,"Animalia","Chordata","Mugiliformes","Mugilidae","Mugil","Mugil bananensis","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Mugil bananensis","(Pellegrin, 1927)","accepted"
1373,"Animalia","Chordata","Mugiliformes","Mugilidae","Mugil","Mugil curema","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Mugil curema","Valenciennes, 1836","accepted"
1374,"Animalia","Chordata","Eupercaria incertae sedis","Haemulidae","Pomadasys","Pomadasys peroteti","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Pomadasys perotaei","(Cuvier, 1830)","unaccepted"
1375,"Animalia","Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis margarita","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Fontitrygon margarita","(Günther, 1870)","unaccepted"
1376,"Animalia","Chordata","Mugiliformes","Mugilidae","Liza","Liza falcipinnis","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Neochelon falcipinnis","(Valenciennes, 1836)","unaccepted"
1377,"Animalia","Chordata","Mugiliformes","Mugilidae","Liza","Liza grandisquamis","-15.945278","11.606389","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Parachelon grandisquamis","(Valenciennes, 1836)","unaccepted"
1378,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.979444","11.515833","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1379,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-15.979444","11.515833","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Gerres nigri","Günther, 1859","accepted"
1380,"Animalia","Chordata","Albuliformes","Albulidae","Albula","Albula vulpes","-15.979444","11.515833","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Albula vulpes","(Linnaeus, 1758)","accepted"
1381,"Animalia","Chordata","Acanthuriformes","Drepaneidae","Drepane","Drepane africana","-15.931111","11.522222","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Drepane africana","Osório, 1892","accepted"
1382,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.779167","11.178056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1383,"Animalia","Chordata","Mugiliformes","Mugilidae","Mugil","Mugil curema","-15.779167","11.178056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Mugil curema","Valenciennes, 1836","accepted"
1384,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-15.779167","11.178056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Scomberomorus tritor","(Cuvier, 1832)","accepted"
1385,"Animalia","Chordata","Pleuronectiformes","Cynoglossidae","Cynoglossus","Cynoglossus senegalensis","-15.779167","11.178056","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Cynoglossus senegalensis","(Kaup, 1858)","accepted"
1386,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Ephippion","Ephippion guttifer","-15.643056","11.088889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Ephippion guttifer","(Bennett, 1831)","accepted"
1387,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.643056","11.088889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
1388,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-15.643056","11.088889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Scomberomorus tritor","(Cuvier, 1832)","accepted"
1389,"Animalia","Chordata","Eupercaria incertae sedis","Haemulidae","Pomadasys","Pomadasys peroteti","-15.643056","11.088889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Pomadasys perotaei","(Cuvier, 1830)","unaccepted"
1390,"Animalia","Chordata","Beloniformes","Belonidae","Tylosurus","Tylosurus acus","-15.643056","11.088889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Tylosurus acus","(Lacepède, 1803)","accepted"
1391,"Animalia","Chordata","Carangiformes","Carangidae","Caranx","Caranx hippos","-15.643056","11.088889","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Caranx hippos","(Linnaeus, 1766)","accepted"
1392,"Animalia","Chordata","Tetraodontiformes","Tetraodontidae","Ephippion","Ephippion guttifer","-15.658056","11.44","1994",NA,NA,"Marine Fish","0","0",NA,"Diouf, P. S.; Deme-gningue, I. & Albert, J. J. 1994. Larchipel des Bijagos : Environnement Aquatique et Peuplement de Poissons","Ephippion guttifer","(Bennett, 1831)","accepted"
1393,"Animalia","Chordata","Sirenia","Trichechidae","Trichechus","Trichechus senegalensis","-15.974223","11.345201","2007",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Trichechus senegalensis","Link, 1795","accepted"
1394,"Animalia","Chordata","Cetartiodactyla","Delphinidae","Sousa","Sousa teuszii","-15.974223","11.345201","2007",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Sousa teuszii","(Kükenthal, 1892)","accepted"
1395,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-15.974223","11.345201","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Chelonia mydas","(Linnaeus, 1758)","accepted"
1396,"Animalia","Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","-15.974223","11.345201","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Lepidochelys olivacea","(Eschscholtz, 1829)","accepted"
1397,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-15.974223","11.345201","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
1398,"Animalia","Chordata","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","-15.974223","11.345201","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Dermochelys coriacea","(Vandelli, 1761)","accepted"
1399,"Animalia","Chordata","Sirenia","Trichechidae","Trichechus","Trichechus senegalensis","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Trichechus senegalensis","Link, 1795","accepted"
1400,"Animalia","Chordata","Cetartiodactyla","Delphinidae","Sousa","Sousa teuszii","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Mammals","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Sousa teuszii","(Kükenthal, 1892)","accepted"
1401,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Chelonia mydas","(Linnaeus, 1758)","accepted"
1402,"Animalia","Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Lepidochelys olivacea","(Eschscholtz, 1829)","accepted"
