"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","speciesAccepted","authority","status"
2540,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.330555","19.969122","2017","4","10","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796600522","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2541,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.225335","20.25173","2017","4","10","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796636817","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2542,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.33992","20.364261","2017","4","10","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795728713","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2543,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.493717","20.599328","2017","4","10","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796584600","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2544,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.575148","20.682578","2017","4","10","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796546707","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2545,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.508705","19.451026","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795723770","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2546,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.489353","19.67433","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795728864","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2547,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.464687","19.729901","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795723776","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2548,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.464747","19.729945","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795751676","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2549,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467405","19.730238","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796636988","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2550,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.462563","19.729161","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796658833","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2551,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.462528","19.729215","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795723786","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2552,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.462498","19.729212","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795751684","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2553,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.462514","19.729206","2017","4","13","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796653849","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2554,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.462667","19.732941","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795737800","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2555,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467824","19.731518","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796546892","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2556,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467846","19.731569","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796637715","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2557,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467718","19.73162","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795751696","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2558,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467135","19.73167","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796604847","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2559,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.467108","19.73174","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795753714","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2560,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.482171","19.772793","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795728901","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2561,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.47198","19.99804","2017","4","14","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795751705","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2562,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.541263","19.372099","2017","12","29","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796731616","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2563,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.537641","19.369241","2017","12","29","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796735739","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2564,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.536756","19.371756","2017","12","29","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796731618","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2565,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.532699","19.372298","2017","12","29","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796731621","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2566,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.531946","19.373071","2017","12","29","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3796773731","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2567,"Animalia","Chordata","Charadriiformes","Laridae","Larus","Larus fuscus","-16.531137","19.372814","2017","12","29","LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands) [subsampled representation]","3795856741","355b8ff9-7bd9-49c3-92af-f6741b8bd0cb",NA,"Larus fuscus","Linnaeus, 1758","accepted"
2568,"Animalia","Chordata","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus genei","-16.5","19.89","2017",NA,NA,"Aranzadi Ringing Scheme (bird ring-recovery data)","1702913692","52f2051b-c47e-403a-8e32-04b2f2273c20",NA,"Chroicocephalus genei","(Breme, 1839)","accepted"
2569,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.133797","19.377378","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459515","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2570,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116154","19.379351","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459518","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2571,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.115924","19.379542","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459522","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2572,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.11674","19.380101","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459456","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2573,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116755","19.380078","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459461","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2574,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.11728","19.378252","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459463","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2575,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.11675","19.377377","2016","2","27","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459466","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2576,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116776","19.377353","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459465","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2577,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116123","19.377312","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459468","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2578,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116179","19.378878","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459469","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2579,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116156","19.37888","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459471","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2580,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116382","19.379471","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459473","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2581,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.1163","19.379537","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459498","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2582,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116649","19.37972","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459512","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2583,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116658","19.379687","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459482","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2584,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116659","19.379845","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459487","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2585,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116591","19.379884","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459431","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2586,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.116632","19.379918","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459435","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2587,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.118509","19.381035","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459501","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2588,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.128276","19.397044","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459445","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2589,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.146117","19.409596","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459446","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2590,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.172643","19.442005","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459387","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2591,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.160154","19.463807","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459370","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2592,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.151455","19.459428","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459424","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2593,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.15112","19.457985","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459429","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2594,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150963","19.45807","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459394","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2595,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.151107","19.458067","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459278","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2596,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150494","19.456796","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459281","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2597,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150442","19.456738","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459283","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2598,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150559","19.456819","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459282","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2599,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.15051","19.456765","2016","2","28","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459287","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2600,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.148825","19.459329","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459286","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2601,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150725","19.459743","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459288","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2602,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150141","19.459982","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459309","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2603,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150151","19.460003","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459306","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2604,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.150151","19.460018","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459302","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2605,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.149582","19.460414","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459305","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2606,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.149581","19.460411","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459312","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2607,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.149203","19.46122","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459221","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2608,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.147975","19.463537","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459228","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2609,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.142652","19.462999","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459232","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2610,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.132603","19.463617","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459248","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2611,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.14274","19.477728","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780459246","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2612,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.218071","19.537012","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460112","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
2613,"Animalia","Chordata","Falconiformes","Accipitridae","Circus","Circus aeruginosus","-16.207929","19.578389","2016","2","29","H_GRONINGEN - Western marsh harriers (Circus aeruginosus, Accipitridae) breeding in Groningen (the Netherlands) [subsampled representation]","3780460114","5124534e-2d9c-46b7-a857-e0012821526b",NA,"Circus aeruginosus","(Linnaeus, 1758)","accepted"
